tweet_link,tweet,slug,tag,phrase,start,end
http://twitter.com/realDonaldTrump/status/715756428447858688,"The Club For Growth,which asked me for $1,000,000 in an extortion attempt, just put up a Wisconsin ad with incorrect math.What a dumb group!",club-for-growth,entity,Club,4.0,8.0
http://twitter.com/realDonaldTrump/status/715756428447858688,"The Club For Growth,which asked me for $1,000,000 in an extortion attempt, just put up a Wisconsin ad with incorrect math.What a dumb group!",club-for-growth,insult,a dumb group!,127.0,140.0
http://twitter.com/realDonaldTrump/status/725647068459454464,"Lyin' Ted Cruz, who can never beat Hilary Clinton, has chosen a running mate who was unable to catch on in her own failed campaign. No path!",carly-fiorina,accusation,a running mate who was unable to catch on in her own failed campaign,62.0,130.0
http://twitter.com/realDonaldTrump/status/725647068459454464,"Lyin' Ted Cruz, who can never beat Hilary Clinton, has chosen a running mate who was unable to catch on in her own failed campaign. No path!",ted-cruz,entity,Ted Cruz,6.0,14.0
http://twitter.com/realDonaldTrump/status/725647068459454464,"Lyin' Ted Cruz, who can never beat Hilary Clinton, has chosen a running mate who was unable to catch on in her own failed campaign. No path!",ted-cruz,insult,Lyin',,
http://twitter.com/realDonaldTrump/status/725647068459454464,"Lyin' Ted Cruz, who can never beat Hilary Clinton, has chosen a running mate who was unable to catch on in her own failed campaign. No path!",ted-cruz,insult,can never beat Hilary Clinton,20.0,49.0
http://twitter.com/realDonaldTrump/status/726237490525384704,This tie with Crooked Hillary Clinton will soon be hugely in our favor- when I secure the GOP nomination. https://t.co/kDTWHJzRSf,hillary-clinton,accusation,Crooked,14.0,21.0
http://twitter.com/realDonaldTrump/status/726237490525384704,This tie with Crooked Hillary Clinton will soon be hugely in our favor- when I secure the GOP nomination. https://t.co/kDTWHJzRSf,hillary-clinton,entity,Hillary Clinton,22.0,37.0
http://twitter.com/realDonaldTrump/status/743765281898536960,People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando,hillary-clinton,accusation,Crooked,25.0,32.0
http://twitter.com/realDonaldTrump/status/743765281898536960,People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando,hillary-clinton,entity,Hillary,33.0,40.0
http://twitter.com/realDonaldTrump/status/748219891577131010,ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!,hillary-clinton,entity,Hillary Clinton,17.0,32.0
http://twitter.com/realDonaldTrump/status/748219891577131010,ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!,hillary-clinton,insult,Not capable!,86.0,98.0
http://twitter.com/realDonaldTrump/status/748345210372038656,"For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better.",trade-pacts,entity,trade,76.0,81.0
http://twitter.com/realDonaldTrump/status/748345210372038656,"For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better.",trade-pacts,insult,bad,72.0,75.0
http://twitter.com/realDonaldTrump/status/764154460264394752,We will repeal and replace disastrous #Obamacare! #TrumpPence16 https://t.co/Lx4Gdj5zGk,obamacare,entity,Obamacare,39.0,48.0
http://twitter.com/realDonaldTrump/status/764154460264394752,We will repeal and replace disastrous #Obamacare! #TrumpPence16 https://t.co/Lx4Gdj5zGk,obamacare,insult,disastrous,27.0,37.0
http://twitter.com/realDonaldTrump/status/764866887511572480,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!,hillary-clinton,accusation,Crooked,,
http://twitter.com/realDonaldTrump/status/764866887511572480,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!,hillary-clinton,entity,Hillary Clinton,8.0,23.0
http://twitter.com/realDonaldTrump/status/764866887511572480,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!,hillary-clinton,insult,not a talented person or politician,64.0,99.0
http://twitter.com/realDonaldTrump/status/764866887511572480,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!,the-media,entity,the media,46.0,55.0
http://twitter.com/realDonaldTrump/status/764866887511572480,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!,the-media,insult,dishonest,105.0,114.0
http://twitter.com/realDonaldTrump/status/764867963845484545,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!",hillary-clinton,accusation,Crooked,23.0,30.0
http://twitter.com/realDonaldTrump/status/764867963845484545,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!",hillary-clinton,entity,Hillary,31.0,38.0
http://twitter.com/realDonaldTrump/status/764867963845484545,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!",the-media,accusation,corrupt,72.0,79.0
http://twitter.com/realDonaldTrump/status/764867963845484545,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!",the-media,entity,the,54.0,57.0
http://twitter.com/realDonaldTrump/status/764867963845484545,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!",the-media,insult,dishonest,58.0,67.0
http://twitter.com/realDonaldTrump/status/767520065608613888,Crooked Hillary is flooding the airwaves with false and misleading ads - all paid for by her bosses on Wall Street. Media is protecting her!,hillary-clinton,accusation,Crooked,,
http://twitter.com/realDonaldTrump/status/767520065608613888,Crooked Hillary is flooding the airwaves with false and misleading ads - all paid for by her bosses on Wall Street. Media is protecting her!,hillary-clinton,entity,Hillary,8.0,15.0
http://twitter.com/realDonaldTrump/status/767528750749810688,"I heard that @Morning_Joe was very nice on Friday but that little Donny D, a big failure in TV (&amp; someone I helped), was nasty. Irrelevant!",donny-deutsch,entity,Donny,66.0,71.0
http://twitter.com/realDonaldTrump/status/767528750749810688,"I heard that @Morning_Joe was very nice on Friday but that little Donny D, a big failure in TV (&amp; someone I helped), was nasty. Irrelevant!",donny-deutsch,insult,a big failure in TV,75.0,94.0
http://twitter.com/realDonaldTrump/status/767528750749810688,"I heard that @Morning_Joe was very nice on Friday but that little Donny D, a big failure in TV (&amp; someone I helped), was nasty. Irrelevant!",donny-deutsch,insult,Irrelevant!,132.0,143.0
http://twitter.com/realDonaldTrump/status/767683204039974912,"Tried watching low-rated @Morning_Joe this morning, unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",mika-brzezinski,accusation,off the wall,81.0,93.0
http://twitter.com/realDonaldTrump/status/767683204039974912,"Tried watching low-rated @Morning_Joe this morning, unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",mika-brzezinski,entity,mika,73.0,77.0
http://twitter.com/realDonaldTrump/status/767683204039974912,"Tried watching low-rated @Morning_Joe this morning, unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",mika-brzezinski,insult,neurotic,97.0,105.0
http://twitter.com/realDonaldTrump/status/767683204039974912,"Tried watching low-rated @Morning_Joe this morning, unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",mika-brzezinski,insult,not very bright,110.0,125.0
http://twitter.com/realDonaldTrump/status/767683204039974912,"Tried watching low-rated @Morning_Joe this morning, unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",mika-brzezinski,insult,mess!,126.0,131.0
http://twitter.com/realDonaldTrump/status/767683204039974912,"Tried watching low-rated @Morning_Joe this morning, unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",morning-joe,accusation,low-rated,15.0,24.0
http://twitter.com/realDonaldTrump/status/767683204039974912,"Tried watching low-rated @Morning_Joe this morning, unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",morning-joe,entity,Morning,26.0,33.0
http://twitter.com/realDonaldTrump/status/767683204039974912,"Tried watching low-rated @Morning_Joe this morning, unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",morning-joe,insult,unwatchable!,52.0,64.0
http://twitter.com/realDonaldTrump/status/767685048703279104,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!",joe-scarborough,entity,Joe,62.0,65.0
http://twitter.com/realDonaldTrump/status/767685048703279104,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!",joe-scarborough,insult,clown,131.0,136.0
http://twitter.com/realDonaldTrump/status/767685048703279104,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!",mika-brzezinski,entity,mika,121.0,125.0
http://twitter.com/realDonaldTrump/status/767685048703279104,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!",mika-brzezinski,insult,very insecure,77.0,90.0
http://twitter.com/realDonaldTrump/status/767685048703279104,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!",mika-brzezinski,insult,clown,131.0,136.0
http://twitter.com/realDonaldTrump/status/782698760514207744,Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.,hillary-clinton,accusation,Crooked,38.0,45.0
http://twitter.com/realDonaldTrump/status/782698760514207744,Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.,hillary-clinton,entity,Hillary,46.0,53.0
http://twitter.com/realDonaldTrump/status/800134631467012096,Very rude and insulting of Hamilton cast member to treat our great future V.P. Mike Pence to a theater lecture.Couldn't even memorize lines!,brandon-victor-dixon,accusation,Very rude and insulting,,
http://twitter.com/realDonaldTrump/status/800134631467012096,Very rude and insulting of Hamilton cast member to treat our great future V.P. Mike Pence to a theater lecture.Couldn't even memorize lines!,brandon-victor-dixon,accusation,Couldn't even memorize lines!,111.0,140.0
http://twitter.com/realDonaldTrump/status/800134631467012096,Very rude and insulting of Hamilton cast member to treat our great future V.P. Mike Pence to a theater lecture.Couldn't even memorize lines!,mike-pence,compliment,great future V.P.,61.0,78.0
http://twitter.com/realDonaldTrump/status/800134631467012096,Very rude and insulting of Hamilton cast member to treat our great future V.P. Mike Pence to a theater lecture.Couldn't even memorize lines!,mike-pence,compliment,great future V.P.,61.0,92.0
http://twitter.com/realDonaldTrump/status/827118012784373760,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,iran,accusation,has been formally PUT ON NOTICE,5.0,36.0
http://twitter.com/realDonaldTrump/status/827118012784373760,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,iran,accusation,Should have been thankful for the terrible deal the U.S. made with them!,68.0,140.0
http://twitter.com/realDonaldTrump/status/827118012784373760,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,iran,entity,Iran,0.0,4.0
http://twitter.com/realDonaldTrump/status/858659215451271168,You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New,democrats,insult,want billions to go to Insurance Companies to bail out donors,72.0,133.0
